ID,ROAD_NAME,ROAD_NO,ROAD_TYPE,ROAD_WIDTH,LENGTH,xcoord,ycoord
3737,,,Pucca,0,140331.42600,538532.12274,625168.17921
3737,,,Pucca,0,140331.42600,538532.11726,625168.22323
3737,,,Pucca,0,140331.42600,538532.11026,625168.26702
3737,,,Pucca,0,140331.42600,538532.10173,625168.31055
3737,,,Pucca,0,140331.42600,538532.09169,625168.35375
3737,,,Pucca,0,140331.42600,538532.08014,625168.39658
3737,,,Pucca,0,140331.42600,538532.06711,625168.43897
3737,,,Pucca,0,140331.42600,538532.05260,625168.48089
3737,,,Pucca,0,140331.42600,538532.03664,625168.52227
3737,,,Pucca,0,140331.42600,538532.01924,625168.56307
3737,,,Pucca,0,140331.42600,538532.00043,625168.60324
3737,,,Pucca,0,140331.42600,538531.98023,625168.64273
3737,,,Pucca,0,140331.42600,538531.95866,625168.68148
3737,,,Pucca,0,140331.42600,538531.93575,625168.71946
3737,,,Pucca,0,140331.42600,538531.91153,625168.75662
3737,,,Pucca,0,140331.42600,538531.88603,625168.79291
3737,,,Pucca,0,140331.42600,538531.85927,625168.82829
3737,,,Pucca,0,140331.42600,538531.83130,625168.86271
3737,,,Pucca,0,140331.42600,538531.80214,625168.89613
3737,,,Pucca,0,140331.42600,538531.77183,625168.92851
3737,,,Pucca,0,140331.42600,538531.74041,625168.95982
3737,,,Pucca,0,140331.42600,538531.70792,625168.99001
3737,,,Pucca,0,140331.42600,538531.67439,625169.01905
3737,,,Pucca,0,140331.42600,538531.63987,625169.04689
3737,,,Pucca,0,140331.42600,538531.60439,625169.07352
3737,,,Pucca,0,140331.42600,538531.56801,625169.09889
3737,,,Pucca,0,140331.42600,538531.53077,625169.12298
3737,,,Pucca,0,140331.42600,538531.49270,625169.14575
3737,,,Pucca,0,140331.42600,538531.45387,625169.16718
3737,,,Pucca,0,140331.42600,538531.41431,625169.18724
3737,,,Pucca,0,140331.42600,538531.37407,625169.20590
3737,,,Pucca,0,140331.42600,538531.33321,625169.22315
3737,,,Pucca,0,140331.42600,538531.29177,625169.23896
3737,,,Pucca,0,140331.42600,538531.24980,625169.25332
3737,,,Pucca,0,140331.42600,538531.20736,625169.26620
3737,,,Pucca,0,140331.42600,538531.16449,625169.27759
3737,,,Pucca,0,140331.42600,538531.12126,625169.28748
3737,,,Pucca,0,140331.42600,538531.07770,625169.29585
3737,,,Pucca,0,140331.42600,538531.03388,625169.30269
3737,,,Pucca,0,140331.42600,538530.98984,625169.30800
3737,,,Pucca,0,140331.42600,538530.94565,625169.31177
3737,,,Pucca,0,140331.42600,538530.90135,625169.31400
3737,,,Pucca,0,140331.42600,538530.85700,625169.31468
3737,,,Pucca,0,140331.42600,538530.81265,625169.31380
3737,,,Pucca,0,140331.42600,538530.76837,625169.31138
3737,,,Pucca,0,140331.42600,538530.72419,625169.30742
3737,,,Pucca,0,140331.42600,538530.68018,625169.30192
3737,,,Pucca,0,140331.42600,538530.63639,625169.29488
3737,,,Pucca,0,140331.42600,538530.59287,625169.28631
3737,,,Pucca,0,140331.42600,538530.54967,625169.27624
3737,,,Pucca,0,140331.42600,538530.50686,625169.26466
3737,,,Pucca,0,140331.42600,538530.46447,625169.25159
3737,,,Pucca,0,140331.42600,538530.42257,625169.23705
3737,,,Pucca,0,140331.42600,538530.38120,625169.22106
3737,,,Pucca,0,140331.42600,538530.34041,625169.20363
3737,,,Pucca,0,140331.42600,538530.30026,625169.18479
3737,,,Pucca,0,140331.42600,538530.26078,625169.16456
3737,,,Pucca,0,140331.42600,538530.22204,625169.14296
3737,,,Pucca,0,140331.42600,538530.18408,625169.12002
3737,,,Pucca,0,140331.42600,538530.14694,625169.09577
3737,,,Pucca,0,140331.42600,538530.11067,625169.07024
3737,,,Pucca,0,140331.42600,538530.07532,625169.04346
3737,,,Pucca,0,140331.42600,538530.04092,625169.01546
3737,,,Pucca,0,140331.42600,538530.00752,625168.98627
3737,,,Pucca,0,140331.42600,538529.97516,625168.95594
3737,,,Pucca,0,140331.42600,538529.94388,625168.92450
3737,,,Pucca,0,140331.42600,538529.91371,625168.89198
3737,,,Pucca,0,140331.42600,538529.88470,625168.85843
3737,,,Pucca,0,140331.42600,538529.85688,625168.82389
3737,,,Pucca,0,140331.42600,538529.83028,625168.78839
3737,,,Pucca,0,140331.42600,538529.80493,625168.75199
3737,,,Pucca,0,140331.42600,538529.78088,625168.71473
3737,,,Pucca,0,140331.42600,538529.75814,625168.67665
3737,,,Pucca,0,140331.42600,538529.73674,625168.63780
3737,,,Pucca,0,140331.42600,538529.71671,625168.59822
3737,,,Pucca,0,140331.42600,538529.69807,625168.55797
3737,,,Pucca,0,140331.42600,538529.68086,625168.51710
3737,,,Pucca,0,140331.42600,538529.66508,625168.47564
3737,,,Pucca,0,140331.42600,538529.65075,625168.43366
3737,,,Pucca,0,140331.42600,538529.63791,625168.39121
3737,,,Pucca,0,140331.42600,538529.62655,625168.34834
3737,,,Pucca,0,140331.42600,538529.61669,625168.30509
3737,,,Pucca,0,140331.42600,538529.60836,625168.26153
3737,,,Pucca,0,140331.42600,538529.60154,625168.21770
3737,,,Pucca,0,140331.42600,538529.59627,625168.17366
3737,,,Pucca,0,140331.42600,538529.59253,625168.12946
3737,,,Pucca,0,140331.42600,538529.59034,625168.08516
3737,,,Pucca,0,140331.42600,538529.58970,625168.04081
3737,,,Pucca,0,140331.42600,538529.59060,625167.99647
3737,,,Pucca,0,140331.42600,538529.59305,625167.95218
3737,,,Pucca,0,140331.42600,538529.59705,625167.90801
3737,,,Pucca,0,140331.42600,538529.60259,625167.86400
3737,,,Pucca,0,140331.42600,538529.60966,625167.82022
3737,,,Pucca,0,140331.42600,538529.61826,625167.77670
3737,,,Pucca,0,140331.42600,538529.62837,625167.73352
3737,,,Pucca,0,140331.42600,538529.63998,625167.69071
3737,,,Pucca,0,140331.42600,538529.65308,625167.64833
3737,,,Pucca,0,140331.42600,538529.66765,625167.60644
3737,,,Pucca,0,140331.42600,538529.68368,625167.56508
3737,,,Pucca,0,140331.42600,538529.70114,625167.52431
3737,,,Pucca,0,140331.42600,538529.72001,625167.48417
3737,,,Pucca,0,140331.42600,538529.74027,625167.44471
3737,,,Pucca,0,140331.42600,538529.76190,625167.40599
3737,,,Pucca,0,140331.42600,538529.78487,625167.36805
3737,,,Pucca,0,140331.42600,538529.80915,625167.33093
3737,,,Pucca,0,140331.42600,538529.83470,625167.29468
3737,,,Pucca,0,140331.42600,538529.86151,625167.25934
