"ID","xcoord","ycoord"
"1","540505.0","627905.0"
"1","540505.0","627907.0"
"1","540505.0","627906.0"
"1","540390.0","628116.0"
"1","540374.0","627805.0"
"1","540341.0","628138.0"
"1","540341.0","628136.0"
"1","540341.0","628137.0"
"1","540341.0","628135.0"
"1","540456.0","627866.0"
"1","540456.0","627867.0"
"1","540456.0","627868.0"
"1","540456.0","627869.0"
"1","540456.0","627870.0"
"1","540456.0","627871.0"
"1","540456.0","627872.0"
"1","540456.0","627873.0"
"1","540423.0","628190.0"
"1","540423.0","628189.0"
"1","540423.0","628188.0"
"1","540423.0","628187.0"
"1","540423.0","628186.0"
"1","540423.0","628185.0"
"1","540423.0","628184.0"
"1","540423.0","628183.0"
"1","540538.0","627905.0"
"1","540423.0","628182.0"
"1","540423.0","628181.0"
"1","540423.0","628180.0"
"1","540423.0","628179.0"
"1","540423.0","628178.0"
"1","540423.0","628177.0"
"1","540423.0","628175.0"
"1","540423.0","628169.0"
"1","540423.0","628166.0"
"1","540423.0","628165.0"
"1","540423.0","628164.0"
"1","540423.0","628163.0"
"1","540423.0","628162.0"
"1","540423.0","628161.0"
"1","540423.0","628160.0"
"1","540423.0","628159.0"
"1","540423.0","628158.0"
"1","540423.0","628157.0"
"1","540423.0","628156.0"
"1","540423.0","628155.0"
"1","540423.0","628154.0"
"1","540374.0","627992.0"
"1","540374.0","627991.0"
"1","540374.0","627990.0"
"1","540374.0","627989.0"
"1","540374.0","627988.0"
"1","540374.0","627987.0"
"1","540374.0","627986.0"
"1","540456.0","627909.0"
"1","540374.0","628169.0"
"1","540374.0","628168.0"
"1","540374.0","628167.0"
"1","540374.0","628166.0"
"1","540374.0","628165.0"
"1","540505.0","628267.0"
"1","540505.0","628266.0"
"1","540505.0","628269.0"
"1","540505.0","628268.0"
"1","540505.0","628271.0"
"1","540505.0","628270.0"
"1","540505.0","628273.0"
"1","540505.0","628272.0"
"1","540505.0","628275.0"
"1","540505.0","628274.0"
"1","540505.0","628277.0"
"1","540505.0","628276.0"
"1","540505.0","628279.0"
"1","540505.0","628278.0"
"1","540505.0","628302.0"
"0","540342.0","627588.0"
"0","540342.0","627585.0"
"0","540538.0","628103.0"
"1","540538.0","628105.0"
"0","540587.0","628288.0"
"0","540587.0","628289.0"
"1","540538.0","628273.0"
"1","540538.0","628275.0"
"1","540538.0","628274.0"
"1","540538.0","628277.0"
"1","540538.0","628276.0"
"1","540538.0","628278.0"
"1","540538.0","628283.0"
"1","540538.0","628282.0"
"1","540538.0","628285.0"
"1","540538.0","628284.0"
"1","540538.0","628297.0"
"1","540538.0","628296.0"
"1","540538.0","628299.0"
"1","540538.0","628298.0"
"1","540538.0","628300.0"
"1","540440.0","628108.0"
"1","540358.0","628163.0"
"1","540440.0","628109.0"
"1","540440.0","628110.0"
"1","540440.0","628111.0"
"1","540440.0","628112.0"
"1","540440.0","628113.0"
"1","540440.0","628114.0"
"1","540440.0","628115.0"
"0","540309.0","627972.0"
"0","540309.0","627973.0"
"0","540309.0","627970.0"
"0","540309.0","627971.0"
"0","540309.0","627968.0"
"0","540309.0","627969.0"
"1","540489.0","628187.0"
